hot,images,int,labels,path
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 33  46  31]
  [ 28  40  29]
  [ 31  43  33]
  ...
  [ 22  27  34]
  [ 22  27  33]
  [ 21  24  31]]

 [[ 29  43  30]
  [ 31  43  33]
  [ 30  42  31]
  ...
  [ 22  29  38]
  [ 21  26  30]
  [ 24  29  33]]

 [[ 30  43  33]
  [ 34  46  36]
  [ 33  45  37]
  ...
  [ 22  30  33]
  [ 19  25  31]
  [ 24  29  35]]

 ...

 [[160 147 133]
  [133 121 107]
  [147 137 125]
  ...
  [113  99  86]
  [152 134 130]
  [124 107  99]]

 [[152 138 125]
  [165 153 139]
  [168 158 149]
  ...
  [114  99  92]
  [120 101  97]
  [127 108 101]]

 [[175 164 146]
  [191 181 169]
  [176 165 159]
  ...
  [145 129 131]
  [130 112 113]
  [137 117 117]]]",4,n4,input/training/n4/n4058.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[  1   1   1]
  [  1   1   1]
  [  3   1   1]
  ...
  [ 32  62  38]
  [ 13  28  15]
  [  4  10   4]]

 [[  3   2   0]
  [  3   2   0]
  [  4   3   1]
  ...
  [ 21  44  24]
  [  3  15   5]
  [  0   2   0]]

 [[  3   2   0]
  [  5   4   2]
  [  5   4   2]
  ...
  [ 10  29   9]
  [  1   7   3]
  [  1   1   1]]

 ...

 [[  3  13   2]
  [  1  13   1]
  [  6  23   7]
  ...
  [ 48 137  53]
  [ 26  81  25]
  [ 21  50  12]]

 [[  4  16   4]
  [  8  20   6]
  [  5  22   6]
  ...
  [ 40 118  56]
  [ 50 129  48]
  [  6  32   3]]

 [[  7  19   5]
  [  2  19   3]
  [  5  22   6]
  ...
  [ 48 111  45]
  [ 55 138  56]
  [ 26  54  16]]]",4,n4,input/training/n4/n4043.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[110 123 131]
  [107 120 128]
  [108 122 129]
  ...
  [ 92 107 110]
  [ 93 107 110]
  [ 94 108 111]]

 [[111 124 132]
  [112 125 133]
  [112 125 133]
  ...
  [ 97 111 114]
  [ 96 110 113]
  [103 117 120]]

 [[110 123 129]
  [110 123 129]
  [113 126 132]
  ...
  [100 114 114]
  [102 116 117]
  [103 117 118]]

 ...

 [[ 94  62  42]
  [116  87  69]
  [ 83  58  42]
  ...
  [ 14  15   2]
  [ 13  13   3]
  [ 13  13   3]]

 [[ 84  57  42]
  [ 57  34  21]
  [ 72  49  34]
  ...
  [ 13  13   1]
  [ 14  14   2]
  [ 13  13   1]]

 [[ 68  45  31]
  [ 70  48  36]
  [ 64  41  26]
  ...
  [ 16  16   4]
  [ 16  16   4]
  [ 16  16   4]]]",4,n4,input/training/n4/n4120.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 38  22   7]
  [ 39  21   7]
  [ 38  22   7]
  ...
  [ 28  26   8]
  [ 27  28   8]
  [ 27  29   8]]

 [[ 37  21   6]
  [ 35  22   6]
  [ 38  22   6]
  ...
  [ 33  37  10]
  [ 34  39   9]
  [ 38  41  10]]

 [[ 35  21   8]
  [ 37  21   6]
  [ 38  22   7]
  ...
  [ 45  57  10]
  [ 46  59   9]
  [ 46  64  12]]

 ...

 [[ 40  31  14]
  [ 36  24   8]
  [ 45  29  13]
  ...
  [179 143  93]
  [172 136  86]
  [165 127  80]]

 [[ 36  27  10]
  [ 37  27  11]
  [ 53  37  17]
  ...
  [170 132  85]
  [168 130  81]
  [174 136  89]]

 [[ 31  24  10]
  [ 37  25  10]
  [ 49  32  16]
  ...
  [174 136  89]
  [180 142  93]
  [180 138  92]]]",4,n4,input/training/n4/n41556.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 94 106 102]
  [ 95 107 103]
  [ 97 109 105]
  ...
  [106 115 112]
  [103 112 109]
  [102 111 108]]

 [[ 95 107 103]
  [ 96 108 104]
  [ 99 111 107]
  ...
  [106 115 112]
  [105 114 111]
  [104 113 110]]

 [[ 94 106 102]
  [ 98 110 106]
  [ 98 110 106]
  ...
  [108 117 114]
  [106 115 112]
  [104 113 110]]

 ...

 [[159 127 103]
  [158 132 109]
  [170 142 113]
  ...
  [108 119 113]
  [105 119 112]
  [106 117 111]]

 [[173 144 113]
  [156 128 101]
  [160 130 102]
  ...
  [108 117 108]
  [103 118 107]
  [102 117 108]]

 [[153 127  94]
  [165 131 108]
  [167 137 113]
  ...
  [103 102  91]
  [ 98 106  93]
  [ 97 109 100]]]",4,n4,input/training/n4/n4126.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 38  28  24]
  [ 44  33  27]
  [ 47  34  26]
  ...
  [ 96 163 179]
  [ 97 167 179]
  [ 99 168 181]]

 [[ 32  22  20]
  [ 47  33  30]
  [ 57  38  34]
  ...
  [ 97 167 179]
  [102 172 184]
  [ 99 171 183]]

 [[ 38  30  28]
  [ 52  37  35]
  [ 59  41  37]
  ...
  [ 99 169 179]
  [ 99 169 181]
  [ 96 172 183]]

 ...

 [[ 97  88  79]
  [103 107  96]
  [ 79  74  73]
  ...
  [ 82  81  86]
  [ 90  87  92]
  [ 94  91  95]]

 [[122 117 106]
  [ 94  92  79]
  [ 90  87  76]
  ...
  [ 97  91  95]
  [ 98  92  95]
  [106  99 104]]

 [[ 93  85  75]
  [ 89  83  83]
  [ 97  95  82]
  ...
  [ 97  90  97]
  [ 99  93  95]
  [106  97 100]]]",4,n4,input/training/n4/n4045.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 88  97  80]
  [ 89  98  81]
  [ 89  98  81]
  ...
  [133 119  94]
  [125 113  93]
  [114 104  88]]

 [[ 76  83  67]
  [ 79  86  70]
  [ 82  89  73]
  ...
  [123 109  84]
  [118 106  84]
  [105  94  76]]

 [[ 66  72  58]
  [ 74  79  65]
  [ 78  84  70]
  ...
  [117 101  75]
  [113  98  74]
  [ 99  86  66]]

 ...

 [[ 62  38  14]
  [ 65  43  20]
  [ 61  44  23]
  ...
  [112  96  71]
  [101  86  63]
  [ 92  77  56]]

 [[ 54  36  17]
  [ 55  37  17]
  [ 56  40  22]
  ...
  [106  90  66]
  [ 89  74  51]
  [ 88  73  52]]

 [[ 49  33  19]
  [ 50  34  18]
  [ 51  35  20]
  ...
  [100  84  61]
  [ 87  71  50]
  [ 87  72  51]]]",4,n4,input/training/n4/n41562.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 61  85  59]
  [ 59  85  60]
  [ 59  85  60]
  ...
  [ 29  54  33]
  [ 30  55  34]
  [ 32  57  36]]

 [[ 60  86  59]
  [ 56  84  59]
  [ 56  84  59]
  ...
  [ 29  57  34]
  [ 28  56  34]
  [ 29  57  34]]

 [[ 59  85  58]
  [ 54  84  57]
  [ 55  83  58]
  ...
  [ 30  57  35]
  [ 30  58  36]
  [ 31  59  36]]

 ...

 [[122  79  25]
  [102  61  13]
  [ 73  39   4]
  ...
  [155 113  75]
  [166 124  77]
  [151 108  56]]

 [[107  68  22]
  [ 79  40   4]
  [ 47  18   2]
  ...
  [138 102  70]
  [141 101  59]
  [145 103  54]]

 [[ 87  49  13]
  [ 50  20   1]
  [ 22   8   2]
  ...
  [144 102  69]
  [123  87  59]
  [142 100  55]]]",4,n4,input/training/n4/n4122.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 75  60  27]
  [ 54  38   5]
  [ 51  36   3]
  ...
  [ 64  46  21]
  [ 67  46  17]
  [ 73  48  18]]

 [[ 75  56  20]
  [ 73  50  11]
  [ 67  48  12]
  ...
  [ 60  42  18]
  [ 69  45  19]
  [ 71  48  17]]

 [[ 91  64  19]
  [100  68  12]
  [ 95  63  18]
  ...
  [ 61  44  18]
  [ 69  45  19]
  [ 69  48  16]]

 ...

 [[142 102   5]
  [182 128  19]
  [144  98   1]
  ...
  [ 69  52  36]
  [ 82  68  53]
  [ 97  89  68]]

 [[175 129   7]
  [150 107  10]
  [189 136  20]
  ...
  [ 81  59  34]
  [ 62  54  39]
  [128 114  97]]

 [[141  96   1]
  [149 106  26]
  [136  89   9]
  ...
  [115  86  50]
  [ 62  53  43]
  [ 92  75  65]]]",4,n4,input/training/n4/n4030.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 92 118  79]
  [ 95 121  82]
  [100 124  84]
  ...
  [ 94 116  54]
  [ 94 116  54]
  [ 93 116  54]]

 [[ 88 110  72]
  [ 92 114  76]
  [ 95 117  78]
  ...
  [ 94 115  56]
  [ 92 114  52]
  [ 92 116  54]]

 [[ 83 103  66]
  [ 87 107  70]
  [ 92 113  74]
  ...
  [ 94 115  56]
  [ 95 116  57]
  [ 93 117  53]]

 ...

 [[ 79  66  34]
  [ 41  29   5]
  [ 37  30   3]
  ...
  [ 93 103  51]
  [ 95 110  55]
  [ 97 116  50]]

 [[ 24  17   3]
  [ 36  30   8]
  [ 36  31   9]
  ...
  [ 92 103  50]
  [ 95 110  53]
  [ 94 113  47]]

 [[ 34  25  10]
  [ 30  27   8]
  [ 43  44  22]
  ...
  [ 91 104  48]
  [ 93 108  51]
  [ 96 116  48]]]",4,n4,input/training/n4/n4017.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 27  31  39]
  [ 45  49  58]
  [ 37  41  49]
  ...
  [ 33  38  42]
  [ 42  47  52]
  [ 56  60  61]]

 [[ 29  34  40]
  [ 46  51  57]
  [ 50  55  61]
  ...
  [ 31  36  40]
  [ 36  41  45]
  [ 59  63  65]]

 [[ 42  47  51]
  [ 50  55  59]
  [ 50  55  59]
  ...
  [ 23  28  32]
  [ 37  42  46]
  [ 54  58  60]]

 ...

 [[ 70  83  91]
  [ 54  66  77]
  [ 44  58  59]
  ...
  [ 27  13  11]
  [ 88  80  74]
  [139 135 127]]

 [[ 54  67  75]
  [ 70  82  94]
  [ 39  53  58]
  ...
  [ 21   3   0]
  [  8   3   2]
  [ 74  74  73]]

 [[ 69  82  88]
  [ 70  82  94]
  [ 66  79  85]
  ...
  [119  84  53]
  [ 20   5   0]
  [  3   0   0]]]",4,n4,input/training/n4/n4062.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[162 223 118]
  [163 223 110]
  [161 219 120]
  ...
  [161 147  98]
  [135 118  75]
  [153 145 109]]

 [[159 221  96]
  [157 220 100]
  [157 219 109]
  ...
  [126 115  71]
  [141 123  86]
  [153 141 111]]

 [[150 212  85]
  [147 211  91]
  [145 210  96]
  ...
  [138 125  81]
  [159 144 111]
  [164 149 116]]

 ...

 [[116 154 163]
  [120 160 167]
  [108 150 156]
  ...
  [161 138  94]
  [178 155 124]
  [182 160 122]]

 [[ 26  66  14]
  [ 49 102  65]
  [ 78 129 113]
  ...
  [189 167 127]
  [186 166 134]
  [123  99  51]]

 [[ 28  66  21]
  [ 27  71  10]
  [ 29  65  21]
  ...
  [173 147  98]
  [197 174 141]
  [179 155 111]]]",4,n4,input/training/n4/n4138.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 27  72  27]
  [ 23  73  23]
  [ 19  74  19]
  ...
  [ 73 117  52]
  [ 74 119  52]
  [ 69 114  45]]

 [[ 22  65  20]
  [ 19  71  20]
  [ 18  77  19]
  ...
  [ 80 125  56]
  [ 79 125  53]
  [ 79 125  49]]

 [[ 24  67  20]
  [ 19  72  18]
  [ 18  79  19]
  ...
  [ 86 132  59]
  [ 86 133  54]
  [ 87 135  50]]

 ...

 [[122 106  79]
  [123 111  88]
  [119 100  70]
  ...
  [126 166  77]
  [138 176  90]
  [149 187 104]]

 [[133 119  93]
  [125 111  89]
  [122 105  80]
  ...
  [117 161  71]
  [128 169  82]
  [145 181  97]]

 [[ 76  65  45]
  [ 80  65  42]
  [ 59  47  31]
  ...
  [103 152  63]
  [119 160  74]
  [141 176  92]]]",4,n4,input/training/n4/n4064.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 97  67  33]
  [103  67  38]
  [101  66  34]
  ...
  [ 47  57  33]
  [ 46  64  40]
  [ 50  63  39]]

 [[100  70  36]
  [100  66  33]
  [103  68  36]
  ...
  [ 51  67  41]
  [ 53  65  43]
  [ 46  62  36]]

 [[ 96  65  34]
  [101  67  35]
  [102  68  35]
  ...
  [ 53  68  42]
  [ 53  69  45]
  [ 54  65  41]]

 ...

 [[114  88  55]
  [115  89  56]
  [114  88  55]
  ...
  [ 83  72  47]
  [ 84  76  55]
  [ 81  77  50]]

 [[114  88  55]
  [113  87  54]
  [114  87  56]
  ...
  [ 85  70  38]
  [ 82  72  49]
  [ 88  82  56]]

 [[115  89  56]
  [114  87  56]
  [115  88  58]
  ...
  [ 96  80  46]
  [ 84  71  39]
  [ 79  66  45]]]",4,n4,input/training/n4/n4116.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 64  53  33]
  [ 65  54  34]
  [ 66  55  35]
  ...
  [163 171 156]
  [165 173 160]
  [167 175 164]]

 [[ 65  54  34]
  [ 64  53  33]
  [ 66  55  35]
  ...
  [158 166 155]
  [163 171 160]
  [166 173 165]]

 [[ 62  51  32]
  [ 63  52  33]
  [ 66  55  36]
  ...
  [157 167 158]
  [159 169 160]
  [163 173 164]]

 ...

 [[ 31  41  30]
  [ 30  41  31]
  [ 31  43  33]
  ...
  [108  68  32]
  [107  67  28]
  [114  72  34]]

 [[ 30  40  29]
  [ 30  41  30]
  [ 27  39  29]
  ...
  [111  71  33]
  [109  68  29]
  [114  73  38]]

 [[ 26  36  25]
  [ 30  41  31]
  [ 28  40  30]
  ...
  [111  71  35]
  [109  70  32]
  [110  72  36]]]",4,n4,input/training/n4/n4153.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[247 247 247]
  [248 248 248]
  [249 249 249]
  ...
  [171 161 108]
  [179 168 105]
  [155 159  82]]

 [[247 247 247]
  [248 248 248]
  [249 249 249]
  ...
  [126 135  67]
  [160 156  78]
  [180 165 131]]

 [[247 247 247]
  [248 248 248]
  [249 249 249]
  ...
  [105 116  65]
  [146 146  80]
  [175 162 111]]

 ...

 [[ 68  59  52]
  [ 74  65  58]
  [ 63  54  47]
  ...
  [149 170 100]
  [115 132  88]
  [ 60  68  54]]

 [[ 62  52  50]
  [ 72  54  50]
  [ 62  56  44]
  ...
  [141 164  92]
  [117 134  77]
  [ 80  94  59]]

 [[ 57  47  45]
  [ 67  49  45]
  [ 57  51  39]
  ...
  [113 134  73]
  [ 93 108  62]
  [ 86 101  56]]]",4,n4,input/training/n4/n41557.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[253 246 251]
  [209 189 186]
  [168 145 141]
  ...
  [ 62  43  42]
  [ 67  53  52]
  [ 78  67  65]]

 [[180 139 126]
  [244 243 247]
  [192 169 165]
  ...
  [ 61  50  41]
  [ 76  62  61]
  [ 75  64  62]]

 [[230 208 205]
  [237 228 229]
  [199 172 167]
  ...
  [ 68  53  48]
  [ 76  58  54]
  [ 80  61  55]]

 ...

 [[202 173 162]
  [191 159 147]
  [190 160 150]
  ...
  [132 101  87]
  [ 83  60  48]
  [149 116 101]]

 [[168 134 117]
  [197 159 136]
  [194 168 163]
  ...
  [153 128 111]
  [ 97  71  62]
  [145 109  84]]

 [[197 153 121]
  [212 181 161]
  [253 231 221]
  ...
  [141 109  90]
  [119  96  91]
  [145 117 107]]]",4,n4,input/training/n4/n4144.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 17   8   9]
  [ 13   9   8]
  [ 12  11   9]
  ...
  [ 40  47  45]
  [ 37  45  42]
  [ 37  41  44]]

 [[ 12  11   9]
  [ 10  10   8]
  [ 11  12   7]
  ...
  [ 39  48  47]
  [ 36  50  47]
  [ 34  43  42]]

 [[ 12  10   9]
  [ 15   9   9]
  [ 13  12  10]
  ...
  [ 40  46  46]
  [ 41  47  45]
  [ 33  43  45]]

 ...

 [[ 28  34  32]
  [ 29  34  35]
  [ 33  34  34]
  ...
  [ 92  76  63]
  [ 96  78  66]
  [101  84  74]]

 [[ 35  36  35]
  [ 30  30  30]
  [ 31  33  32]
  ...
  [ 97  71  58]
  [ 88  65  57]
  [ 90  78  66]]

 [[ 29  33  32]
  [ 26  37  31]
  [ 32  30  31]
  ...
  [ 97  75  57]
  [ 95  69  56]
  [ 91  72  64]]]",4,n4,input/training/n4/n4038.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 21  22  26]
  [ 15  20  23]
  [ 15  20  23]
  ...
  [ 46  38  29]
  [ 86  72  67]
  [ 96  89  81]]

 [[ 19  20  27]
  [ 20  18  23]
  [ 18  21  28]
  ...
  [ 51  42  35]
  [ 85  79  69]
  [114 103  93]]

 [[ 18  23  26]
  [ 16  17  18]
  [ 13  17  20]
  ...
  [ 63  58  41]
  [114  94  83]
  [137 110 111]]

 ...

 [[ 10  16  22]
  [  6  14  23]
  [  7  11  16]
  ...
  [ 45  28  25]
  [ 42  32  32]
  [ 45  31  29]]

 [[  7  17  15]
  [  8  17  23]
  [ 11  14  16]
  ...
  [ 40  32  33]
  [ 36  25  22]
  [ 45  33  34]]

 [[  4   8  13]
  [  9  13  22]
  [  6  11  21]
  ...
  [ 38  26  32]
  [ 35  23  25]
  [ 44  34  34]]]",4,n4,input/training/n4/n4019.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[110 104  92]
  [109 107  95]
  [115 106  99]
  ...
  [ 86  74  60]
  [ 85  75  65]
  [ 81  72  65]]

 [[108 100  89]
  [124 122 111]
  [131 125 118]
  ...
  [ 85  73  59]
  [ 85  75  66]
  [ 78  69  62]]

 [[121 112 103]
  [113 110 101]
  [113 109 102]
  ...
  [ 80  68  54]
  [ 87  77  67]
  [ 82  73  66]]

 ...

 [[132 113  99]
  [130 113 101]
  [131 113 103]
  ...
  [122 109 100]
  [127 114 105]
  [122 109 100]]

 [[135 116 105]
  [127 113  98]
  [138 120 111]
  ...
  [123 111 100]
  [126 113 102]
  [127 115 102]]

 [[133 114 107]
  [126 113  97]
  [128 109 102]
  ...
  [122 110  98]
  [125 113  99]
  [127 115  99]]]",4,n4,input/training/n4/n4127.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[119 162  80]
  [119 162  80]
  [119 162  80]
  ...
  [253 255 245]
  [250 251 246]
  [246 251 245]]

 [[117 160  78]
  [117 160  78]
  [117 160  78]
  ...
  [255 250 247]
  [255 255 250]
  [171 197 170]]

 [[115 158  76]
  [115 158  76]
  [115 158  76]
  ...
  [248 250 236]
  [215 231 205]
  [178 204 179]]

 ...

 [[132 171 124]
  [128 168 116]
  [129 170 114]
  ...
  [168 158 146]
  [129 122 112]
  [ 54  50  41]]

 [[123 170 116]
  [126 174 116]
  [131 179 117]
  ...
  [ 66  59  49]
  [ 60  57  50]
  [ 57  53  44]]

 [[131 174 118]
  [137 180 124]
  [145 188 132]
  ...
  [ 57  53  44]
  [ 54  50  41]
  [ 53  46  38]]]",4,n4,input/training/n4/n41563.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[115 155 118]
  [112 152 115]
  [109 149 112]
  ...
  [ 96  99  69]
  [ 94  97  66]
  [ 92  96  63]]

 [[110 150 113]
  [113 153 116]
  [113 153 116]
  ...
  [ 90  93  64]
  [ 92  95  64]
  [ 91  94  63]]

 [[112 152 115]
  [109 149 112]
  [108 148 111]
  ...
  [ 87  90  60]
  [ 88  91  59]
  [ 88  91  62]]

 ...

 [[221 251 138]
  [219 252 138]
  [210 247 133]
  ...
  [ 77 103   5]
  [ 76 101   5]
  [ 84 110  10]]

 [[212 242 118]
  [213 247 125]
  [213 251 129]
  ...
  [ 85 120   8]
  [ 87 119   8]
  [ 84 118   6]]

 [[218 249 130]
  [215 249 129]
  [210 248 127]
  ...
  [ 84 118   5]
  [ 87 120   7]
  [ 86 119   6]]]",4,n4,input/training/n4/n4150.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[214 206 203]
  [192 184 181]
  [183 175 172]
  ...
  [111 119 108]
  [109 107  94]
  [110 108  95]]

 [[221 213 210]
  [204 196 193]
  [164 156 153]
  ...
  [113 121 110]
  [110 108  95]
  [111 109  96]]

 [[226 218 215]
  [235 227 224]
  [241 233 230]
  ...
  [110 118 107]
  [108 106  93]
  [113 111  98]]

 ...

 [[115 115 104]
  [143 140 130]
  [116 108 102]
  ...
  [134 126 112]
  [127 123 111]
  [134 130 118]]

 [[125 125 114]
  [122 119 110]
  [125 117 112]
  ...
  [130 122 109]
  [128 126 113]
  [132 131 117]]

 [[118 118 107]
  [127 124 115]
  [109 101  95]
  ...
  [131 123 110]
  [133 131 118]
  [135 133 120]]]",4,n4,input/training/n4/n41561.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[152 130 105]
  [155 131 104]
  [152 130 106]
  ...
  [162 136 111]
  [163 137 110]
  [162 136 108]]

 [[155 131 105]
  [156 132 106]
  [156 133 109]
  ...
  [163 138 108]
  [162 137 107]
  [162 137 108]]

 [[154 133 106]
  [157 133 105]
  [158 134 111]
  ...
  [164 137 107]
  [164 137 107]
  [163 137 108]]

 ...

 [[165 118  61]
  [181 146  96]
  [186 140  72]
  ...
  [119  54   9]
  [118  50   8]
  [114  45   5]]

 [[165 109  38]
  [158  98  28]
  [178 138  85]
  ...
  [136  58  10]
  [142  60   8]
  [147  63   6]]

 [[155 107  46]
  [175 132  61]
  [168 121  46]
  ...
  [134  58  12]
  [139  62  13]
  [130  55   8]]]",4,n4,input/training/n4/n4115.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[113 135 141]
  [111 134 140]
  [111 134 140]
  ...
  [ 47  61  64]
  [ 48  62  65]
  [ 48  62  65]]

 [[114 137 143]
  [113 136 142]
  [111 134 140]
  ...
  [ 47  61  64]
  [ 48  62  65]
  [ 49  63  66]]

 [[113 136 142]
  [113 136 142]
  [111 134 140]
  ...
  [ 46  60  63]
  [ 50  65  68]
  [ 49  64  67]]

 ...

 [[124 104  95]
  [130 108  97]
  [145 125 114]
  ...
  [121  88  19]
  [ 98  63   0]
  [ 99  66   0]]

 [[144 126 116]
  [127 105  94]
  [125 105  95]
  ...
  [ 92  69   5]
  [ 98  68   9]
  [111  76   5]]

 [[141 124 116]
  [144 126 112]
  [114  96  83]
  ...
  [120  88  11]
  [ 99  64   4]
  [101  63   1]]]",4,n4,input/training/n4/n4128.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 78 100  74]
  [ 76  95  69]
  [ 66  81  62]
  ...
  [ 79  98  27]
  [106 112  38]
  [134 133  63]]

 [[ 81  99  77]
  [ 79  94  73]
  [ 67  80  63]
  ...
  [ 77  87  18]
  [125 123  46]
  [147 144  65]]

 [[ 81  99  76]
  [ 79  95  69]
  [ 70  81  64]
  ...
  [ 73  76   7]
  [126 120  42]
  [148 144  62]]

 ...

 [[153 102  44]
  [158 107  45]
  [177 130  60]
  ...
  [ 85 129  50]
  [101 136  60]
  [ 59 112  32]]

 [[151  96  39]
  [157 103  41]
  [174 126  54]
  ...
  [ 64 111  31]
  [101 133  57]
  [ 64 112  34]]

 [[150  95  36]
  [159 103  44]
  [172 124  50]
  ...
  [ 65 104  28]
  [100 132  56]
  [ 64 112  36]]]",4,n4,input/training/n4/n4154.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[ 82  54  42]
  [ 87  55  46]
  [ 87  54  45]
  ...
  [  5   4   2]
  [  5   4   2]
  [  5   4   2]]

 [[ 82  54  42]
  [ 86  56  45]
  [ 89  57  46]
  ...
  [  5   4   2]
  [  5   4   2]
  [  5   4   2]]

 [[ 82  54  42]
  [ 85  57  45]
  [ 88  58  47]
  ...
  [  4   3   1]
  [  4   3   1]
  [  4   3   1]]

 ...

 [[232 205 150]
  [240 212 159]
  [237 207 153]
  ...
  [108  94  98]
  [111  96  99]
  [112  99 106]]

 [[205 179 120]
  [217 190 134]
  [225 198 145]
  ...
  [112 100 113]
  [112 100 114]
  [116 105 115]]

 [[221 186 137]
  [236 200 155]
  [242 205 163]
  ...
  [121 104 115]
  [121 105 116]
  [123 108 118]]]",4,n4,input/training/n4/n4141.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[133 117  94]
  [143 125 103]
  [147 132 108]
  ...
  [150 152 138]
  [155 158 141]
  [153 155 141]]

 [[136 120  97]
  [142 126 103]
  [144 129 108]
  ...
  [154 156 142]
  [154 156 142]
  [154 158 141]]

 [[128 113  97]
  [135 120 101]
  [142 127 106]
  ...
  [149 151 137]
  [149 151 137]
  [151 153 139]]

 ...

 [[110  91  71]
  [112  99  78]
  [122 111  88]
  ...
  [ 83  87  72]
  [ 83  85  71]
  [ 81  83  69]]

 [[ 79  58  44]
  [ 90  71  54]
  [ 99  80  63]
  ...
  [ 93  99  85]
  [ 90  96  82]
  [ 88  94  80]]

 [[ 57  38  23]
  [ 60  41  26]
  [ 64  45  31]
  ...
  [ 97 101  87]
  [ 89 100  84]
  [ 92 100  87]]]",4,n4,input/training/n4/n4111.jpg
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[152 141 113]
  [158 147 119]
  [153 142 114]
  ...
  [ 41  34  26]
  [ 46  39  31]
  [ 55  48  40]]

 [[153 142 114]
  [154 143 115]
  [167 156 128]
  ...
  [ 40  36  27]
  [ 67  60  52]
  [ 43  36  28]]

 [[158 147 117]
  [160 149 121]
  [162 151 123]
  ...
  [ 61  56  50]
  [ 36  31  25]
  [ 43  36  28]]

 ...

 [[ 72  57  25]
  [ 87  71  30]
  [102  87  37]
  ...
  [168 183  67]
  [158 181  59]
  [145 169  50]]

 [[ 28  27   8]
  [ 49  46  23]
  [ 65  60  33]
  ...
  [177 197  84]
  [169 194  77]
  [154 178  66]]

 [[  1  10   1]
  [ 17  24  13]
  [ 45  48  35]
  ...
  [173 197  89]
  [170 194  95]
  [159 183  87]]]",4,n4,input/training/n4/n4121.jpg
